,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_subj.60,0.3941603491321114,0.034464301327490364,0.3258208467014101,0.3713400786122799,0.3942853069293941,0.4170311199431044,0.46356461722004866,0.0010832110163514976
z_subj.61,0.5421602610722647,0.029831213495345846,0.48741822290264436,0.5211348881709805,0.5413608206443149,0.5615994709078771,0.6040587523653235,0.0009755020124626878
z_subj.63,0.4825534859030942,0.03900932007501073,0.4047575172475246,0.45612220233354556,0.4839161559707574,0.5093279512717817,0.5562620319318775,0.0010859333642058895
z_subj.66,0.4724132460677449,0.028256905032231928,0.41527932054613026,0.4533122076241144,0.4728699780509122,0.49138444836719075,0.5257113705229456,0.0009904380044254205
z_subj.75,0.4767247579398067,0.0272306414864288,0.4232179137864751,0.4584635607892241,0.4765233578109407,0.49587358593155134,0.5280618229638256,0.0008475477997950986
z_subj.79,0.404735502949129,0.027445284350755984,0.3516481142252395,0.38624673398748166,0.4039453464421343,0.4229984416722769,0.46044361490411306,0.0009693172075889496
z_subj.81,0.5713834259846026,0.02931911618206592,0.5138523681422132,0.5510397948027109,0.5712279318756672,0.5923520189303282,0.6276599766758627,0.0010085328279368793
z_subj.82,0.48999123481796686,0.029311506980090822,0.43156672164661475,0.46990946530545347,0.4904074753304125,0.5104562265429229,0.5465424182508685,0.000982509586968243
z_subj.84,0.5375876092403313,0.027619188474041354,0.4827291699464424,0.5196086364886787,0.5380461351218138,0.5567201935579279,0.5893275488334384,0.0009023970450963417
z_subj.85,0.611447973874091,0.025857881896784184,0.5557237728862563,0.5946737754420863,0.6114996909903703,0.6297480918397907,0.6597553710859223,0.0008683808375682361
z_subj.86,0.5236053917647803,0.027276121397357595,0.46985025342524533,0.504657780545314,0.5240804286050015,0.5415531576904962,0.5773277242893426,0.0006978366242024042
z_subj.87,0.43707531818581175,0.02733696033637987,0.3833275162998854,0.418610017633654,0.43662333575205864,0.45505537745365754,0.4922266740308984,0.00099028828516703
z_subj.89,0.42632978695881263,0.02789935113379788,0.3740750658772503,0.40650748458684954,0.42611725824295,0.4456898945466521,0.48202271367146926,0.0009672707630031585
z_subj.91,0.43661772966412865,0.03131477962126016,0.37618549560046816,0.4156357664891127,0.4366518588232457,0.45842409686512864,0.49731919960463317,0.0015527636178117835
z_subj.94,0.5068012316352377,0.027966477864248187,0.45187753914872403,0.48790832124065986,0.5071830847645062,0.5258833671425334,0.5610721715944998,0.0008924184197606095
