,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_subj.33,0.5136664385710206,0.03604972505093687,0.4410050944155661,0.48991585604548044,0.5147778404359016,0.5375669143289182,0.5834231343947837,0.0013192953411753975
z_subj.39,0.5212410648713404,0.03697147970430312,0.4507340109859826,0.4967249298986065,0.520523213656396,0.5462471866809313,0.5941766982074378,0.001814454403675914
z_subj.44,0.5354459772264053,0.03713438021994974,0.45885782436280503,0.5102605315992154,0.5354616365635011,0.560604139362297,0.6095641891301093,0.0016824740312882034
z_subj.47,0.5213633297530997,0.03861797386290275,0.44623259619404615,0.4967421152643886,0.5209597953069457,0.5457440986745008,0.5999931425530906,0.0016467733126006683
z_subj.49,0.5225827589192843,0.03828441404468253,0.44615920963085987,0.49607562656295867,0.5235209986688689,0.5486603171611235,0.5950734142256743,0.0016046710141392503
z_subj.50,0.5406703160028153,0.03875577868988622,0.46751826099171345,0.5144492956637329,0.5403947976383592,0.5677224913908672,0.6166000551428378,0.0017145449408473776
z_subj.51,0.5242987559080933,0.03669364944624406,0.45174528947293763,0.49887155948733625,0.5245516092573372,0.5495905312333349,0.5953043044768827,0.001487150267096165
z_subj.52,0.5135664825562503,0.03534162750916769,0.44483967866332735,0.48920831490781813,0.514668609434674,0.537138523519465,0.5826122704107863,0.0014692789879404919
z_subj.53,0.5182758173576811,0.03667496412631689,0.4461831665262281,0.49363612931979106,0.5185185305228107,0.5426647944266542,0.5900527983152883,0.0015617002440246794
z_subj.57,0.5380264258214614,0.024567056804518473,0.4892622869213113,0.5216219150552895,0.537759044871455,0.5546208907624621,0.5867196571548364,0.0009085005202154079
z_subj.58,0.4620956300453003,0.026189679529354803,0.4109864478191919,0.4439571911429685,0.46221137960285597,0.4799678445218689,0.5139058172036083,0.001014808054572977
z_subj.59,0.4926413034167406,0.02705468536081276,0.44144398562973414,0.4733786513910694,0.4925592581114182,0.5112634455728388,0.5459032848136779,0.0010275537705997373
z_subj.62,0.5518617839734494,0.024791911925363484,0.5034762227751003,0.5351288342555353,0.5521924390723668,0.5682509144754071,0.5996902321810714,0.0008394630954131925
z_subj.64,0.5259922297702176,0.023980566307080342,0.47844449305329906,0.5101994403184433,0.5259141365076907,0.5423100314369613,0.5742964637959542,0.001015094113924363
z_subj.65,0.5849937641981563,0.02484878912322878,0.5364984763662,0.5675174226612545,0.5847244522981221,0.6024307955450777,0.6356316998554468,0.0010392454298086304
z_subj.67,0.4879931691029821,0.024860680472899903,0.4388792239811032,0.4714667231945727,0.48759387899298995,0.5048537389100276,0.5367641858780097,0.0007753860719646093
z_subj.68,0.4984659939030962,0.024051677443781103,0.4529787883783939,0.4823684734129595,0.498313402042177,0.5139275878748427,0.5460360169266703,0.0009208542492963271
z_subj.69,0.5373678306911672,0.025264899747327707,0.48812957715382116,0.5209081664569717,0.5377790915750346,0.5540504161266628,0.5872352390865069,0.0008623761861003372
z_subj.71,0.53846424791892,0.023434671400379258,0.49251453088535474,0.5230509258765443,0.5381264157405211,0.5545910770445135,0.5841530340576625,0.0006691938843259318
z_subj.72,0.4615669272741281,0.027885727006905146,0.40369851350391817,0.44358563101385723,0.462251245295987,0.4808556658583668,0.5147869774275545,0.001029791699552561
z_subj.74,0.5097611605017901,0.025315639961350254,0.46329257359693216,0.4928522164129927,0.5089669641324405,0.5260931005679449,0.5619852194715232,0.0009170179646934776
z_subj.76,0.511874685430826,0.028065004735305037,0.4520658252438745,0.4935935782780775,0.5131713717960011,0.529723597569158,0.5675683887397385,0.0011130871589176204
z_subj.77,0.5613061041033035,0.024934334223257797,0.5119402275553874,0.5439447039205552,0.561365839735125,0.577964740656273,0.6116620766090605,0.0008872392031111771
z_subj.78,0.5691105740770971,0.02477294744201438,0.5225000207673346,0.5514347347749687,0.568842773189665,0.5868003075675794,0.6189266189644749,0.001001014622740644
z_subj.80,0.4444885003772957,0.02629396561755438,0.39366998130767045,0.4263384148915477,0.4440659698000832,0.4623778708826996,0.4970429683810625,0.0012190758987692964
z_subj.83,0.5156966512804397,0.02359333626339682,0.46937501245766144,0.49999169144577027,0.5157013643366976,0.530863837540991,0.5638375687540018,0.0008849329380966346
z_subj.88,0.6121733737663417,0.026991874399415465,0.5600888565196293,0.5937851579604514,0.6125901064332395,0.6309208714169744,0.6657815166479965,0.001239550976434438
z_subj.90,0.5115098153594028,0.024541760612904074,0.464019763697507,0.4950575320758615,0.5112312741824905,0.5278670781132493,0.5592676971067307,0.0008123453046171801
z_subj.92,0.5552916884956252,0.027012209309660293,0.5035855143839697,0.5369136109081135,0.5549760990908782,0.5732581811893571,0.6097071582206512,0.0011944165314245424
z_subj.93,0.5280076754828232,0.026338172456523774,0.4771275437545262,0.5105380447293387,0.5276405701318831,0.5460070794160574,0.5777749457652879,0.0009406814660333756
z_subj.95,0.5314562838864643,0.024267251862863253,0.4842714464664201,0.5149064373557674,0.5316386651410832,0.5480771505142592,0.5782593429370334,0.0007943930490064147
z_subj.97,0.5149823312980343,0.02539677289094718,0.46430537352698414,0.4975374072625267,0.5149603425092177,0.5324474711076181,0.5645507719773413,0.0008691653335671984
